Song ID,ZCR,Energy,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCC.1,MFCC.2,MFCC.3,MFCC.4,MFCC.5,MFCC.6,MFCC.7,MFCC.8,MFCC.9,MFCC.10,MFCC.11,MFCC.12,MFCC.13,Chroma Vector(CV),CV.1,CV.2,CV.3,CV.4,CV.5,CV.6,CV.7,CV.8,CV.9,CV.10,CV.11,Chroma Deviation,ZCR_SD,Energy_SD,Entropy of Energy_SD,Spectral Centroid_SD,Spectral Spread_SD,Spectral Entropy_SD,Spectral Flux_SD,Spectral Rolloff_SD,MFCC.1_SD,MFCC.2_SD,MFCC.3_SD,MFCC.4_SD,MFCC.5_SD,MFCC.6_SD,MFCC.7_SD,MFCC.8_SD,MFCC.9_SD,MFCC.10_SD,MFCC.11_SD,MFCC.12_SD,MFCC.13_SD,Chroma Vector(CV)_SD,CV.1_SD,CV.2_SD,CV.3_SD,CV.4_SD,CV.5_SD,CV.6_SD,CV.7_SD,CV.8_SD,CV.9_SD,CV.10_SD,CV.11_SD,Chroma Deviation_SD,Tempo Feature1,Tempo Feature2,Valence,Arousal
82,0.1167876553,0.0919725265,0.368512323,0.0705137052,0.1031533722,0.0478998158,0.2755447953,0.1445483486,0.5634036809,0.7187859975,0.3472789839,0.6788012475,0.5475732512,0.3958740427,0.5307804438,0.4051340016,0.4282652852,0.5021565565,0.3620287564,0.6038262782,0.6144114435,0.2829487693,0.1359153874,0.130217186,0.4629649259,0.633533665,0.4366646763,0.1882830785,0.4478879574,0.2581053394,0.3646245603,0.6435196414,0.295434172,0.4410266881,0.1541905472,0.1083790554,0.5930130435,0.5067035756,0.8227718789,0.0777777592,0.1775784024,0.0768550169,0.5073083062,0.2730177698,0.2904516262,0.4084775987,0.242125713,0.3498018684,0.2547088499,0.2137226133,0.3296727311,0.4498000825,0.3661845268,0.3576808738,0.3564485686,0.3738309905,0.2031429464,0.1558396248,0.5989568056,0.8347551925,0.4671587729,0.3645218311,0.3357423991,0.2699585682,0.4253956277,0.558576229,0.3209980727,0.3993658702,0.04,0.2008202453,0.5,0.7
83,0.0641566705,0.0113851904,0.5085125063,0.0841520827,0.1948275991,0.0142409902,0.2270121176,0.0799948595,0.2211630273,0.8590019036,0.4220483557,0.7795037328,0.4459459493,0.3064783716,0.5964566492,0.4722063649,0.617210181,0.6698176229,0.4576672028,0.6101612253,0.4514466577,0.3326688164,0.1978138588,0.3715279527,0.7310176327,0.435129397,0.2276513586,0.4252438597,0.2304115741,0.3664675491,0.6496627911,0.4051291528,0.169033351,0.6035656388,0.1132871078,0.0151749418,0.4929271215,0.651003013,0.8211052203,0.0313255997,0.2080620528,0.0600123458,0.6815770436,0.4085241958,0.4152448723,0.4591034255,0.2646261033,0.2379223581,0.2213029819,0.1957513606,0.1490831504,0.250359996,0.2597416817,0.2341059416,0.2754601501,0.295847128,0.3059983689,0.3483591327,0.7053131927,0.4814007464,0.1966699638,0.7221488556,0.1759194799,0.3467613174,0.4951483953,0.2986328291,0.1439658905,0.4301572791,1,0.1853635754,0.5,-0.7
84,0.5106135718,0.1085268816,0.6570098351,0.4355610087,0.1924687293,0.6837415958,0.1557094132,0.7190148203,0.4666158641,0.1851694372,0.2705560845,0.154842797,0.7218767975,0.4005881339,0.2612343325,0.6967003188,0.5114884716,0.0832368354,0.9781996723,0.5688239892,0.6335408093,0.1481437542,0.144469765,0.2482362659,0.0445619059,0.1210315619,0.3481872588,0.0452521336,0.3907147411,0.0210589331,0.1604893215,0.3169152716,0.0728628138,0.1881729049,0.9110672099,0.2170386748,0.4763320398,0.6589288691,0.4435752531,0.9669240705,0.1232418239,0.4075204261,0.3917974851,0.9523093007,0.8393827925,0.9132634649,0.5905061291,1,0.9775973657,0.904330148,0.9200963445,0.9623092814,0.9587865902,0.9846368847,0.7238030269,0.2665121431,0.3423680843,0.6382426402,0.1364948048,0.2642925228,0.5449767137,0.1836003303,0.4020806979,0.0624161582,0.2697509932,0.5452914865,0.1543794498,0.3867046857,0.1428571429,0.1924641313,-0.3,-0.3
85,0.1051047456,0.1784956349,0.5857523534,0.0965014668,0.1492452658,0.1434130213,0.2615217136,0.1512644345,0.6217665988,0.7718950648,0.6728104463,0.560222141,0.639385096,0.2336922109,0.3276740275,0.6088285888,0.3876718993,0.6010429099,0.2528556862,0.5396170585,0.2461526837,0.5090146083,0.2333371012,0.2966892307,0.3662200255,0.4694068613,0.3680970569,0.2374404489,0.0454110003,0.2643579872,0.2964110588,0.4117240185,0.5379219853,0.4122583894,0.2642403854,0.204688709,0.2918662233,0.4588917564,0.6721264324,0.3150763326,0.1258891823,0.1589078283,0.272957511,0.3606722459,0.2969144998,0.2888788252,0.1963665025,0.2757377768,0.3516284413,0.2830653572,0.414971858,0.4320422729,0.4061264511,0.4855756019,0.4830506155,0.4333068517,0.3647168231,0.402835898,0.5082662302,0.5992251591,0.4003768518,0.3727423377,0.0305917269,0.3064168801,0.2045981337,0.3366715984,0.598514002,0.2284833188,0.28,0.1532492723,0.3,0.7
86,0.085277754,0.1247457857,0.691376289,0.0667652192,0.1631630686,0.022689923,0.1682522228,0.0962261441,0.5243523246,0.8609816083,0.4143261558,0.7116023551,0.5524006726,0.4449067488,0.5865350826,0.5943425723,0.4218035918,0.4673644914,0.2103443047,0.2908596692,0.4881975137,0.5250820911,0.127608574,0.4411846409,1,0.2399574959,0.2854916469,0.1726956988,0.2621554009,0.1804540512,0.6493060172,0.3943225826,0.1729714991,0.4856825782,0.1263865428,0.101574968,0.2506673647,0.552463662,0.7392777467,0.0464344847,0.1214198236,0.0506003877,0.3365313123,0.3513968213,0.3088164417,0.37695112,0.1864185212,0.1933986917,0.2628673853,0.1604027357,0.1953294593,0.2739935271,0.2882424388,0.2547895523,0.2732126164,0.4476078856,0.1658854561,0.3531447878,0.8614080808,0.1967041853,0.242640107,0.2634490519,0.2229882835,0.1623130625,0.5118272177,0.2448023667,0.1580129363,0.2293281969,0.2,0.1210660866,0.6,-0.5
87,0.0871158058,0.1612848603,0.6780549431,0.0485040754,0.1297255694,0.0207438354,0.1726969913,0.1092123907,0.6596861576,0.8259004719,0.3452691784,0.8009328745,0.5827158705,0.3661593346,0.32804618,0.3644484074,0.2644415381,0.2500018709,0.1721605898,0.3602514327,0.4039219031,0.4808500667,0.1330121794,0.4186716746,0.8977422006,0.2838442046,0.3220752127,0.2416716822,0.2666831082,0.2922602623,0.6574586736,0.2807388371,0.2088940219,0.4999632306,0.1367082557,0.147008153,0.1828677514,0.5349907347,0.7443727804,0.0408087045,0.1012474507,0.0416185404,0.2560235629,0.3222640058,0.3116539921,0.3139838571,0.1958484753,0.2404447597,0.2828319372,0.2925861283,0.2597333569,0.3891356531,0.2861474777,0.3001471157,0.3154218758,0.4847202245,0.2727972248,0.5349625898,0.8709032162,0.2423715959,0.3085212131,0.4055923313,0.2100271375,0.3016317276,0.5098232636,0.201351993,0.2111347093,0.2914079519,0.1428571429,0.016301346,0.6,-0.5
88,0.3007182405,0.5217317735,0.7760262603,0.2108535015,0.0989765321,0.4060393491,0.1538127275,0.4306874384,0.7545661057,0.5820579713,0.7054990354,0.4854086951,0.6853278057,0.146378404,0.1254474818,0.1591203865,0.2086848312,0.3090886121,0.2302505091,0.4129524882,0.5200631722,0.4641686448,0.1177586664,0.2027431047,0.3452331304,0.4420964641,0.49548002,0.1055159088,0.0877741237,0.3134795377,0.3591465032,0.303833602,0.2738004618,0.3116439316,0.6552569061,0.4611120726,0.148035703,0.5836249862,0.7310789933,0.6082174121,0.0583919425,0.3474273033,0.5856910668,0.492830665,0.3731693914,0.3665340737,0.2450721163,0.28933092,0.3387443201,0.2964869597,0.2916859057,0.2876364541,0.3332027607,0.4233731962,0.4331193747,0.4000923573,0.1667058238,0.3756768022,0.3999804115,0.4967857048,0.5211076534,0.173248573,0.0542065505,0.3255166889,0.2772227037,0.2139083212,0.2659942628,0.2784861769,0.2,0.2750255403,-0.3,0.8
89,0.0527618,0.1824911001,0.494021059,0.0394241053,0.1090202423,0.0191490162,0.3263216868,0.0814229602,0.587863866,0.8267253936,0.4419792903,0.7244406282,0.5891364319,0.2601968932,0.307710155,0.0881022643,0.6138486336,0.7651538298,0.4304808084,0.4550884141,0.3867939521,0.5402467165,0.1682190431,0.1177475074,0.2854665973,0.3408949776,0.7279180666,0.3007709872,0.3597417221,0.4240577346,0.7901494681,0.4734815161,0.0997338759,0.5565076053,0.0552323499,0.1763307464,0.3968837455,0.5661146336,0.9021565251,0.012360168,0.2580518555,0.0263804086,0.2846541282,0.0418651355,0.2242654161,0.2159322042,0.0578061718,0.2231900861,0.1560130579,0.1236818739,0.2924361113,0.2633541767,0.2695250422,0.2878740481,0.2567494608,0.4237136885,0.310682972,0.1114471956,0.3593911837,0.4289408637,0.8467453118,0.4026635764,0.2242851458,0.431172627,0.5874570768,0.3849759246,0.0610798152,0.3216088247,0.2,0.0877827554,-0.5,-0.6
90,0.1124681841,0.1601907278,0.7219527414,0.1368043876,0.1754817405,0.1684860669,0.1288580774,0.1461508135,0.5309768876,0.7292631098,0.7255624109,0.698984494,0.8171904456,0.3269450483,0.5231498002,0.6883530704,0.5107261416,0.7788083633,0.5327583348,0.581356958,0.4780807352,0.1768974173,0.0805192787,0.609094486,0.5768959187,0.4779487472,0.0810850783,0.3457063623,0.3474779737,0.1832470427,0.8117461045,0.4448944773,0.4248930022,0.6573574339,0.2773665481,0.1356708181,0.1096167993,0.2908302052,0.4986011492,0.2922364021,0.1208929526,0.1580676059,0.2245315073,0.3073969675,0.2064635585,0.1857446385,0.1446432725,0.171261005,0.208157533,0.2300808258,0.2341217044,0.2275038861,0.3298821695,0.2958621805,0.2700548483,0.1295693149,0.129114335,0.5291889843,0.5705660897,0.455259334,0.0911683047,0.3884623531,0.2724227417,0.1982832292,0.4739912925,0.3335796255,0.4022611379,0.2182032072,0.2,0.3944518905,0.4,-0.8
91,0.1466777348,0.1004568339,0.555845279,0.1540450929,0.1769678871,0.2263006792,0.2067506579,0.1928169092,0.5071035842,0.744839743,0.845799546,0.7319587088,0.8474195391,0.330177371,0.4747722838,0.5843730754,0.4269712333,0.8340325681,0.4183818101,0.5151702678,0.3008199144,0.3658212433,0.0943923001,0.4472495232,0.4969943922,0.5761502291,0.163352505,0.2325638927,0.5146921024,0.1562456687,0.9037412831,0.4738992439,0.3271189484,0.5312651056,0.4361473735,0.1132106324,0.2456081345,0.292825756,0.4407858998,0.4937423785,0.1103627377,0.2553543796,0.2168006366,0.3039128815,0.2210764415,0.2244592579,0.2221462209,0.2308648155,0.3413118084,0.3304889847,0.4449758227,0.4644364348,0.4827654938,0.4510785987,0.3958820767,0.3366441702,0.1742560161,0.4470292667,0.7459808807,0.6311568407,0.1690936394,0.2977927304,0.4964875599,0.2291345157,0.7205640912,0.3465613296,0.4353286827,0.2543416878,0.0666666667,0.204024051,0.5,0.6
92,0.3062386167,0.2318239737,0.7813412182,0.2901912697,0.1495625255,0.3869660358,0.1464574502,0.4192479897,0.5134915597,0.5508096598,0.6276904538,0.3655578522,0.6012919814,0.1613978011,0.1528967245,0.28045594,0.3010134549,0.3706175158,0.1318981763,0.4771165044,0.6942246661,0.3802848632,0.0909832519,0.1551846019,0.4544818096,0.5935510635,0.2734053533,0.0328278512,0.0949610153,0.2858441571,0.3467480567,0.2478673112,0.2273479432,0.2522728825,0.8155117755,0.2300334181,0.140715023,0.6197188622,0.6467483472,0.6963483816,0.0724271756,0.4325306928,0.5476606566,0.621565415,0.508640373,0.518608314,0.2701547232,0.3622842032,0.498721638,0.3005417627,0.338513666,0.438992623,0.394604907,0.3784428441,0.3914362932,0.354059512,0.1435358078,0.2529267053,0.5254192555,0.5745670386,0.2724025727,0.0466824498,0.076312611,0.3229615191,0.2972316527,0.1866182667,0.2382389503,0.2395689745,0.2,0.1854114939,-0.5,0.5
93,0.0949971408,0.1013858228,0.6291397869,0.1253392374,0.285245568,0.0237142881,0.1820550535,0.0899047508,0.4848405914,0.834235213,0.3133648191,0.5446290396,0.5037305913,0.4257400259,0.6220031923,0.5618409967,0.5532285888,0.6132089746,0.2043014818,0.5662265215,0.5976929816,0.3405110195,0.491583096,0.2719232708,0.597491697,0.2620280142,0.4314356108,0.1784627455,0.4186374043,0.2882775215,0.4775220802,0.313017923,0.2058726186,0.4271635351,0.1137357663,0.085626308,0.2543837392,0.3854066392,0.4335435014,0.0290562984,0.1348540287,0.0375107487,0.4021414614,0.2759503083,0.3181891228,0.405550423,0.1780517639,0.2565224353,0.3402472942,0.1566578363,0.2793599154,0.2692926478,0.2885895408,0.2984306822,0.1925965665,0.2866760218,0.752305265,0.2760506624,0.6313643215,0.2525144579,0.4231299302,0.2702844375,0.3248628291,0.2674585865,0.3592537308,0.229662639,0.2058188559,0.2649138315,0.2,0.0642206462,0.2,0.4
94,0.0766216173,0.0478179768,0.6742555263,0.1127260988,0.2769530383,0.0165755275,0.1610091948,0.0687196986,0.3482296889,0.8799324744,0.3112625335,0.526752557,0.4938456795,0.3484431575,0.6055058614,0.6244469362,0.626569616,0.4718188235,0.2544994895,0.6393723341,0.5880652934,0.3914027202,0.3933772036,0.2439129583,0.829894879,0.2478231955,0.3819959931,0.2202789054,0.2398269591,0.3147636529,0.5968969592,0.2341519829,0.1532010354,0.5003301337,0.1074788494,0.0424777064,0.2263182207,0.486623832,0.4776377436,0.0140222045,0.2026548345,0.0328061568,0.4993782655,0.4833589371,0.4118418444,0.4405661551,0.1969755681,0.2326387415,0.2897390925,0.1430652889,0.2665358924,0.1667075132,0.2139577385,0.177296115,0.155464098,0.3439461729,0.6348827808,0.1998033371,0.7365481095,0.1733271161,0.3202020059,0.3313611322,0.2294499402,0.2787082365,0.3941992116,0.142774623,0.124549752,0.258536416,1,0.0969434904,0.4,-0.6
95,0.0650526798,0.2121724652,0.4213876009,0.0369252519,0.1021308848,0.0146350284,0.4200701441,0.0846393217,0.6330601874,0.8085980193,0.3684666772,0.6849823534,0.5535207732,0.3611183306,0.3894223224,0.1917216912,0.5925383075,0.7445887308,0.3518888641,0.4067910054,0.5027161039,0.5614463917,0.0389082584,0.0827037688,0.2421148437,0.391874049,0.6204402426,0.3369466535,0.4241758116,0.2960252294,0.5817142326,0.3943796629,0.2058193292,0.5345954475,0.0869215637,0.232574315,0.5072217415,0.5434006927,0.9028398925,0.0139754255,0.330755948,0.0337654852,0.273878779,0.1148243241,0.2591209837,0.3098653696,0.2330315222,0.3353061343,0.3912111968,0.3135435416,0.4051386722,0.4584968048,0.4246379705,0.2613433002,0.3122447348,0.5304731208,0.0536850652,0.105405423,0.4789812141,0.5432873119,0.8093004802,0.551261042,0.3807004984,0.342686193,0.5244914368,0.3272396575,0.2598950896,0.4796660009,0.2,0.2260617929,0.4,-0.1
96,0.1004706205,0.1441447838,0.6311479919,0.068883112,0.1360473163,0.0384737257,0.2513036869,0.1211382279,0.5726618173,0.8124629455,0.4065075125,0.6871172393,0.5632990874,0.5294347476,0.6182200169,0.4165803765,0.3785746731,0.7417954481,0.3265854821,0.2858536484,0.5471272758,0.2347227867,0.0975632651,0.2862548127,0.9184555324,0.3054552637,0.3249415666,0.1853220205,0.4474033475,0.1623882958,0.821853285,0.6661928237,0.1282359825,0.4725856963,0.1450120101,0.1483178003,0.2819975116,0.5515573584,0.8143829852,0.0721697837,0.2152016786,0.0604001651,0.3974137237,0.2943337411,0.2732748147,0.2897889251,0.2008387734,0.2297148576,0.2876237707,0.2544640231,0.2268049389,0.395628997,0.2619233082,0.2187331748,0.2867098625,0.2461233488,0.126792251,0.2892861699,0.9762576571,0.2896771377,0.3151989571,0.3178161533,0.3350548016,0.1578533542,0.6968481032,0.4935132007,0.0918134873,0.3016620962,0.1428571429,0.1194308612,-0.4,0.3
97,0.0628815349,0.0516021003,0.5353690075,0.0231791083,0.0946352424,0.0224928942,0.1959799496,0.0926610525,0.4378250757,0.8268171928,0.429393618,0.7005418399,0.4436707119,0.3554527231,0.4137966844,0.4978634497,0.7013555374,0.6190105247,0.3442644885,0.3375010558,0.2909759631,0.3508788914,0.1541719792,0.1717587341,0.3377657679,0.2433254154,0.2644728633,0.3708367962,0.0883455945,0.3170715002,0.5957975248,0.4813541378,0.3396219274,0.3144469566,0.1031643799,0.0527103583,0.29890434,0.5978833431,0.9153036873,0.0418055994,0.1495395648,0.0635823936,0.4995333543,0.4548777598,0.3972803928,0.3610014336,0.1623554698,0.2662661014,0.1763660678,0.1191567843,0.1698759817,0.2379651478,0.2779651287,0.2107633906,0.2811369655,0.2536228777,0.2138357877,0.1351583115,0.353850838,0.2508817658,0.2609558728,0.6459764441,0.0818206907,0.2627461118,0.3634327315,0.3449344688,0.3275228024,0.2241700302,0.2,0.1503206582,0.4,0.3
98,0.0281472384,0.0911408221,0.5077059325,0.0662427072,0.1728027381,0.0013238974,0.2779443445,0.034657728,0.2792977744,0.9215345213,0.4436241822,0.6275013716,0.7134038232,0.3687052729,0.4309099177,0.2571851845,0.4976087402,0.5569385299,0.3305340549,0.4072184633,0.4532494611,0.5422700651,0.0677316776,0.1802282437,0.7665529075,0.4470254529,0.2534982756,0.4505949494,0.5183823467,0.3153998083,0.6781089679,0.3113336975,0.0557977079,0.6393438537,0.0892300347,0.1606136781,0.5660614013,0.7168061771,0.8822368946,0.0061642758,0.3046462885,0.0265386388,1,0.6089755221,0.6574849552,0.3822114097,0.2361494446,0.2334970779,0.1872255377,0.1838238215,0.274789589,0.169769177,0.2595516126,0.0856352633,0.1440063718,0.3555672547,0.0954138048,0.1224576065,0.6512292662,0.4629436695,0.1994247387,0.661415448,0.3200937523,0.3037460759,0.3397327861,0.210062835,0.0612403754,0.335212085,0.28,0.3038162903,-0.3,-0.5
99,0.0682954979,0.2898436936,0.3413332183,0.0692705965,0.1326247057,0.0215577231,0.4001447984,0.0720730043,0.6077936495,0.7974573395,0.3559640569,0.5547279002,0.5722464002,0.4103964451,0.5392970354,0.3712691324,0.7267931464,0.80709769,0.60277743,0.5646230415,0.3935590834,0.2339705778,0.3634523331,0.070907144,0.3582627274,0.2306239318,0.4068807759,0.2678049903,0.1996335955,0.2818368667,0.6567864874,0.5042626949,0.3495700553,0.5079787138,0.0912317761,0.374845092,0.5646032329,0.6668996741,0.9256927439,0.0470944515,0.3295237318,0.0604601007,0.4056660812,0.3203380777,0.4563471842,0.3608345725,0.2502966236,0.4460686243,0.475317866,0.3308696251,0.6207133859,0.5376028231,0.3701807633,0.4109091259,0.3102109322,0.2716850449,0.7620007242,0.1336468924,0.6816535815,0.298184794,0.5255996456,0.5214059904,0.1517332537,0.410159239,0.5670048574,0.449450252,0.6305489883,0.4012983812,0.2,0.1599000163,0.5,0.7
100,0.0590288782,0.2129114709,0.5107776636,0.05876466,0.1216130566,0.014530535,0.2700722528,0.0741345873,0.5728497102,0.8196933075,0.3806757027,0.717701987,0.6357634509,0.3728651154,0.4271084667,0.3278842357,0.5749648135,0.5971587648,0.4533454281,0.5225156004,0.332112956,0.3837128286,0.3021272263,0.2169381701,0.3197573674,0.3231447597,0.5434932672,0.2667941989,0.0950675202,0.2062009649,0.7343756097,0.5231171685,0.3454989655,0.5387447782,0.0928413634,0.314743946,0.540360732,0.6582842126,0.9414049861,0.0166615467,0.2666719843,0.0303685138,0.5983434321,0.2556112034,0.4984579824,0.3234120984,0.2361535644,0.326409967,0.323544228,0.1664828873,0.4778750472,0.4277969582,0.3358339163,0.358366198,0.4715285265,0.3943494053,0.4992096606,0.3192091895,0.4784755236,0.3421440089,0.5936948988,0.4241555025,0.0537519506,0.2511315689,0.6187139506,0.3898456703,0.4045418929,0.3040800931,0.1,0.0990579704,0.5,0.5
101,0.0724099146,0.2513700414,0.2579452724,0.0550472711,0.1090898312,0.0339530674,0.3786200427,0.0869282643,0.631592304,0.7892489202,0.4281202668,0.6910628602,0.5843045352,0.4197459575,0.4840413147,0.3432681765,0.5753071418,0.6532840941,0.3640718612,0.4138985703,0.4895058215,0.3844862142,0.3144595677,0.1624082552,0.349300845,0.2870482858,0.6218526558,0.3326082054,0.2670095197,0.2182532339,0.6504826122,0.4715919424,0.0666624793,0.5120250681,0.1079332555,0.3042508637,0.5548007385,0.5182201705,0.8783982134,0.0619655864,0.2909243662,0.0567326078,0.3119396094,0.0371118497,0.3559770661,0.1726417929,0.0821556128,0.2652012345,0.2431039351,0.1858084494,0.4565076799,0.4084845113,0.2867843697,0.3257684727,0.4513720132,0.4050831763,0.60360174,0.2215807404,0.459334692,0.3014547081,0.7219944775,0.5057387126,0.1930419132,0.270600504,0.5460215024,0.3361099371,0.0428065028,0.4210933041,0.2,0.4207294858,-0.4,0.3
102,0.0370403732,0.1124972957,0.5002265155,0.0533604895,0.1394568206,0.0060288974,0.302973952,0.052776169,0.4481746766,0.8726270427,0.4199152828,0.7641047998,0.5409143141,0.2908324154,0.374193727,0.1522471173,0.4410090506,0.6523801874,0.2791689309,0.4094303332,0.5616572669,0.3574477331,0.2887554587,0.1355178109,0.57452714,0.3270988527,0.841384005,0.2842803493,0.1992112779,0.3273389161,0.7197529249,0.4439281507,0.0822573953,0.6932582544,0.0673556523,0.1413924664,0.541152929,0.666890681,0.9199164197,0.0092828894,0.3063977191,0.0263227686,0.438325546,0.2945176998,0.3806484081,0.3484022195,0.1603747594,0.2983309219,0.2625164566,0.1762920394,0.4583917825,0.3761691109,0.371471152,0.5065556621,0.5574860321,0.3666041124,0.4389274343,0.1392088895,0.7157311946,0.3728393424,0.8485435905,0.4414565628,0.1452372638,0.3680458632,0.5653094536,0.3775198209,0.0799921021,0.3878795971,0.28,0.2470028945,-0.4,-0.4
103,0.0458000092,0.1951253525,0.4399481333,0.0459620355,0.1207839091,0.0161247651,0.3575702142,0.0708621137,0.5709384244,0.8371553095,0.4668028656,0.7906847176,0.5089778764,0.3219891194,0.3657870089,0.1888171891,0.340996444,0.660358358,0.3716916089,0.334795675,0.615317448,0.3806237897,0.0721856182,0.1271738409,0.6352845377,0.4835559117,0.4974136635,0.3467890546,0.410269352,0.6048644291,0.6347941971,0.3649853208,0.1890279215,0.6033383445,0.0936057808,0.2367693036,0.5965906146,0.6203163849,0.9232564192,0.0231301117,0.3320778412,0.0482629678,0.4965150929,0.1726534113,0.2942944106,0.3733913613,0.1584568757,0.3054229795,0.2490409792,0.1373969871,0.3665231469,0.3727071428,0.3697652209,0.3679407039,0.4426198046,0.3659657886,0.1220735396,0.1232242245,0.837063426,0.6055623512,0.6702587935,0.5180555257,0.2932850568,0.6508628899,0.4410283065,0.3132512188,0.2818747567,0.3773239563,0.1428571429,0.0708610905,-0.3,-0.4
104,0.0486303003,0.3571599651,0.4337855919,0.0425030331,0.1166631388,0.0157965917,0.4161565403,0.0692160721,0.691863152,0.8256642396,0.4073169782,0.7521158236,0.5799068829,0.3766602582,0.4583878176,0.2447591029,0.5585603617,0.6188381552,0.4486325741,0.5505519772,0.4329524586,0.2136631544,0.2997297304,0.1762255033,0.1751478083,0.434019571,0.5532395746,0.5007432873,0.2252107498,0.2457768089,0.3361544375,0.3552978,0.4863861811,0.5849486723,0.0725683915,0.3439846177,0.409539968,0.604822789,0.9149262701,0.0228379453,0.3008291069,0.0553162951,0.295339115,0.1832724491,0.3093943608,0.3239073932,0.1687056997,0.3159335781,0.2215280366,0.164350338,0.4340852151,0.2727517711,0.2821970751,0.1410431299,0.2838396292,0.2349550993,0.5845187891,0.2531894721,0.3071684959,0.5355541772,0.5916955138,0.7242521403,0.1837404632,0.2970594525,0.2543667419,0.3100666683,0.6876974732,0.443119178,0.2,0.1796118156,-0.4,0.4
